motif,pred
GalNAc(a1-3)Gal(b1-4)GlcNAc(b1-2)Man,-0.3454723358154297
Gal3S(b1-4)GlcNAc(b1-3)Gal,0.011954307556152344
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.09821033477783203
GalNAc(b1-4)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc,0.26576995849609375
GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.0025262832641601562
Gal(a1-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,-0.12001895904541016
Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.09293937683105469
GalNAc(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,-0.1685314178466797
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal,-0.22959423065185547
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man,-0.06731891632080078
Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc,-0.05167198181152344
4dGal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal,-0.1295480728149414
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal,-0.15632247924804688
Neu5Ac(a2-3)Gal(b1-3)Gal,-0.23287677764892578
HexA(a1-4)GlcNAc,-0.1518726348876953
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal,-0.15530014038085938
Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc,-0.11574363708496094
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,-0.23096179962158203
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.22545814514160156
Neu5Ac(a2-3)Gal(b1-4)[Qui(a1-3)]GlcNAc,-0.27697277069091797
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-3)GalNAc,-0.13931751251220703
Glc(b1-4)Glc(b1-3)Glc,-0.238739013671875
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal,-0.12018394470214844
Neu5Gc(a2-8)Neu5Gc,-0.40190792083740234
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]GalNAc,0.4965791702270508
Neu5Gc(a2-8)Neu5Gc(a2-6)Gal,-0.40019798278808594
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,-0.015580177307128906
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal,-0.16274261474609375
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[a2-8(a2-3)]Gal,0.036846160888671875
GlcNAc(b1-2)Fuc,-0.10100173950195312
GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.2562217712402344
Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc(a1-2)Glc,-0.2971954345703125
Neu5Ac(a2-3)Gal(b1-3)GalNAc,-0.013951301574707031
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,0.08821773529052734
Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc,0.110992431640625
GlcNAc(b1-3)[Fuc(a1-3)]Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc,0.053089141845703125
Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)GlcNAc,-0.13832569122314453
Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)GlcNAc(b1-6)]Gal(b1-4)[Gal(b1-4)]GlcNAc(b1-6)GlcNAc(b1-3)Gal(b1-4)Glc,-0.1511974334716797
Neu5Ac(a2-3)6dGal(b1-4)GlcNAc(b1-3)Gal,0.10519886016845703
Man(a1-3)[Man(a1-6)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.2614860534667969
